customer_id,age,monthly_price,years_in_company,monthly_usage_hours,num_family_lines,churn_probability,churn_reason,recommended_retention_strategy,tariff_plan_Fiber + TV,tariff_plan_Fiber + TV + Mobile (Basic),tariff_plan_Fiber + TV + Mobile (Premium),tariff_plan_Fiber + TV + Mobile (Unlimited),tariff_plan_Fiber Only (Basic),tariff_plan_Fiber Only (Premium),tariff_plan_Mobile + Fiber (Standard),tariff_plan_Mobile - Basic,tariff_plan_Mobile - Standard,tariff_plan_Mobile - Unlimited,contract_type_Annual,contract_type_Monthly,customer_type_Couple,customer_type_Family,customer_type_Single,income_level_High,income_level_Low,income_level_Medium,contract_satisfaction_High,contract_satisfaction_Low,contract_satisfaction_Medium
fabb0ca9-ae26-4205-bebb-8cafc4bb54e6,28,14.57,10,294,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
338f29de-99c6-4d13-813b-44af33fc6fea,27,52.95,4,233,2,High,No Longer Needed,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
281d0c8f-d528-4cb7-ac55-d87f1cbeb10f,64,59.23,3,254,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4e250928-ecb5-48ec-b8b9-50e7853d367f,23,51.51,9,130,3,High,Poor Service,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
31d8ffed-d960-4fd0-a052-caf48ad999d9,69,26.6,8,261,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
6283747d-3047-4ab4-9efa-adff798c0002,67,37.3,6,289,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1e4bab4d-77f8-4501-8f74-e7b176c7734d,33,23.51,5,101,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
f21051cc-ab24-4b91-a6c2-0530617602fa,76,50.18,10,98,2,Low,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
6c70d529-f566-49a5-9ca0-b2deb0379a52,76,70.84,1,202,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2abd76ec-7a6b-4221-80be-62571289398f,24,33.31,8,292,0,High,Moving to Another Provider,Loyalty Bonus,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
7294123b-1970-4a08-82f2-288a97c211ac,21,50.66,4,221,3,Medium,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
28e8ebf5-25bb-4be3-80a6-20754e5dc669,31,18.44,1,219,1,Medium,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
57de0946-eb6d-4700-bac6-bafa78aba035,44,41.02,4,281,0,High,Low Data Allowance,Extra Data Package,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
4ef3d2b7-9dd5-4522-82b1-f92e6f65a820,47,58.72,1,187,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
cf6674ce-2540-427c-939e-1a023f3f9df1,67,96.41,5,202,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
88fa2d64-5b12-4204-863b-d65f4c5b9ca3,42,28.85,9,105,2,Low,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
c4dcd51a-1394-44ee-b4c8-fd6e8971abd4,28,53.72,1,104,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
d3061962-21de-4a45-9d0d-9d959652b010,68,73.18,5,80,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
9ec0d5d8-6f0e-43b3-81a8-4b26482b67c9,37,78.23,6,176,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
8d85f614-9057-426f-b03f-b6963a76c8b0,24,44.47,7,29,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
273f2e40-6c6b-4272-b0cb-ea1a644de047,46,37.44,6,73,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
53c7e875-07cb-4739-b891-528e205a3574,68,33.09,4,251,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
389330eb-ef03-4cb0-b94c-647cd36e80aa,57,24.76,1,220,2,High,Moving to Another Provider,,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
e8aaa6f8-3e9f-44c8-938d-ea9edcf1b839,32,24.77,2,239,0,Medium,,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
ce50441c-261b-4ebc-a429-0e3532e15eca,48,72.43,6,189,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
6b6c5060-4344-4a61-b362-2f12cf5c6a4c,43,54.47,1,52,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
8282e663-e111-47d0-974b-6947b2f209b0,32,26.9,9,230,2,Medium,,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
1a79f3b8-8094-4489-8be6-2bfc7460bab1,78,31.52,10,95,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
b63fd767-36b6-459b-b390-45fe501f05f0,64,41.48,1,223,0,High,Better Offers Elsewhere,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
777c3341-ae07-42d6-abd5-27cfaec8a196,33,50.7,6,128,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
cafc7910-092e-4450-9274-ccb401eb1f3f,39,20.87,10,79,2,Low,,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
ba86c0d1-6d18-4b20-a7de-75684103520f,44,14.7,1,139,1,Medium,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
9c5bb1f3-4a60-4110-8d3a-328f9d6cd556,43,24.49,4,206,2,High,Poor Service,Dedicated Customer Support,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
689bc546-8559-4df5-9e9d-b8e79e052102,78,52.1,10,102,2,Medium,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
f2499156-10d3-40a8-b2f1-9a0019575391,60,13.28,7,245,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
7b4dec81-43fb-41fb-86c1-44c57a325518,30,55.42,9,275,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
60681cec-bc9b-4300-99be-937e6129d38f,61,32.62,9,234,0,High,Better Offers Elsewhere,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
c81d24e2-0b79-4e30-990b-1a9feaef490c,31,20.46,5,275,2,High,Low Data Allowance,Extra Data Package,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
f83e88f5-85c1-4b87-afbc-134dde128185,54,24.01,10,24,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
84dcf70a-2258-4719-bf63-8f038ec8efc5,49,44.1,10,92,4,Medium,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
8b733da5-a66f-4c3a-a750-2bbfa8179c9b,38,54.92,9,247,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
79323c88-a64f-4fff-9b8e-31724e40a2b6,33,29.5,9,296,2,Low,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1abad669-e6dd-4868-afd4-ef459ad26a27,64,52.51,5,172,3,Medium,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
76c40386-cb12-4940-8ce2-1d4d34df253c,72,54.12,3,287,2,Low,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
a70c2e47-7d90-47ff-974b-0cd6f306ac43,60,47.4,8,145,4,High,Better Offers Elsewhere,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
77e6d91e-29ff-40d4-8c84-3351c6825a90,48,93.12,4,46,6,High,Better Offers Elsewhere,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
819b0ee5-2102-43f5-8896-f225f8ed9812,25,33.79,7,190,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
4bb1aa91-aa9d-447b-ad78-c69e30076b4d,36,37.44,1,191,0,High,High Price,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
9551d3fa-89dc-4666-ae7e-8ce524df1388,34,34.03,2,98,0,High,Better Offers Elsewhere,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
411c9dc8-73cd-401d-98e9-f65c23d84a7b,28,46.84,3,243,0,Medium,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0c109d2c-942f-4820-a160-20e7fd3084b4,68,79.26,4,95,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
487786be-9cdf-497e-b3f2-9be6e4f3b9f9,58,17.78,6,88,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
3c2ae8b9-5362-4f52-8c65-3580d89fd59e,65,77.77,1,181,4,High,Better Offers Elsewhere,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3a4cdda2-8321-4297-9f4c-31236ce1c00d,44,51.85,4,281,2,Medium,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
a9d7e425-b69a-4994-9ff6-cd96cc0c3cd0,44,46.98,3,233,0,High,No Longer Needed,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
65f7f56d-6fd8-479a-9225-75a34f2ae486,73,47.9,8,93,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
766eff56-6f59-452c-9911-60deffd19e4b,52,95.86,5,26,6,Low,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
46d2eac3-df2d-450c-8734-69e72086dc74,33,57.26,8,33,3,High,High Price,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10e6da6e-8909-471c-a5f3-f5ec264f64e1,63,30.03,6,263,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
b6bce26b-828f-4fbe-a44d-d203f79265f8,34,54.79,1,61,2,High,No Longer Needed,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
6bf7eedf-7e33-4168-a81b-75d576ce000a,60,58.47,8,111,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
d4028547-140b-4ddd-a2a9-38322e9425f0,22,14.02,7,51,1,Medium,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
90b94c54-6f8d-4c8c-8cb9-52b5705638e6,66,59.83,3,192,3,Medium,,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9a38d003-1056-4ad0-9298-2d1cd1eb8b4a,66,50.04,3,260,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
50f5c5f1-ea38-4ad6-adef-11af4474bec4,64,11.12,8,61,1,Medium,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1f550c92-5ec5-48db-bd82-d8c116193efc,23,14.11,9,211,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
9f866745-75c6-44cf-9b36-9b379dcacee0,43,40.04,6,276,0,Medium,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
dc142fa0-cca1-4ae1-8d3a-1bf95ad6cabf,35,93.22,2,94,6,Medium,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
b8f1ab86-f16d-4ff5-970e-4b8780b90780,41,17.47,4,209,1,High,Poor Service,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
0edb02f2-7981-47dd-bffd-462082753b14,22,10.06,4,142,1,Medium,,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
dd653c6a-de18-4048-90ff-0d4923bacb70,33,23.02,10,116,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
9dd218ee-b06e-471f-ab2d-ec646df337f9,69,40.9,1,23,4,High,Better Offers Elsewhere,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
a5363e18-8ea8-4830-be61-7409a034adb1,27,50.27,10,105,2,Low,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
40420101-5bfc-4d4f-a1e9-a122415124f3,45,79.34,8,257,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
52150ad5-4c62-46ab-bca0-ded36efa28b5,38,24.81,1,50,0,High,High Price,10% Discount,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
b0e614c5-1efc-4cd5-9554-6d159d260c57,23,11.57,3,212,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
bf917c4d-8fe2-4543-83e2-27f055dcf6e7,36,41.63,7,59,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
c29e7fba-7d12-4994-8ecc-183c885d7bbf,45,47.79,4,30,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
8388171a-b1cb-4884-a872-fbfc8fa1c98f,75,30.3,9,127,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
a7ba272d-be66-4f6e-982c-7fa0079422de,51,34.97,2,114,0,High,Better Offers Elsewhere,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
2f9c6997-5cd1-4dae-b6f1-e61ebc4587f8,73,27.38,2,31,0,High,Moving to Another Provider,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0a15b673-ec66-4416-8ce7-cb1e56fdc1a0,30,29.8,5,242,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
3f96dbcd-676a-472b-8626-dc81e1ca0d7d,66,29.89,3,290,2,High,Poor Service,Dedicated Customer Support,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
aefcbabe-9149-4be7-bdf4-494fce5ff18f,26,51.22,9,160,2,High,High Price,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
8cbbf437-d48f-4954-9d38-7d1a36674123,65,27.16,6,265,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
dfb0e3fa-23d3-4472-930c-26798f61065a,53,50.2,10,87,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
03d1ad0a-134a-4d42-8b31-72366c067a9d,33,52.58,1,56,2,Medium,,,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2df2f4cb-af4a-4a2c-b31f-0ac3a2982494,55,16.73,10,70,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
038eef1a-e1e3-4505-94bf-c8bf45569c2f,30,42.64,3,170,4,Medium,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
793117e0-d6ae-4f99-aaac-a1990ec49573,66,54.29,10,116,3,Medium,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
078ad777-cfee-4f0b-aac3-7a68c83d87dc,33,73.9,10,86,4,Medium,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
20b8cedb-313f-45a5-8c72-4e640b71ecf7,70,47.02,10,274,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
e9f9bc1b-247f-4e4b-aa4f-02c324002032,49,18.84,6,102,1,High,High Price,10% Discount,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
fee49792-def1-47d1-bcae-62250c635c0a,32,38.49,6,152,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
f5fe235f-169f-4e93-bbcf-5d4c6d4fdd9a,30,10.58,10,189,1,Medium,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
59ca7d08-9edc-4e29-87ca-23dca8523f74,24,76.47,3,215,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
a613640b-7754-4f78-b9dc-c98cd2227a7f,29,76.33,9,250,4,Low,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
94719634-0cc3-4bb1-b692-b62d94571c2b,35,97.59,10,126,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
b1b31b44-8c4b-4207-9522-b49cf6d2dbdc,43,12.29,1,241,1,Medium,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
130bf957-396a-4299-a51b-a0075145bc51,61,23.69,10,147,2,Low,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
29b28727-12ba-41cc-9464-29f76520c87c,68,76.16,10,255,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
55724712-9111-4906-8118-094c59e8e108,49,26.3,6,167,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
46d830dd-f27d-4fa0-82ea-be60c8978836,19,12.16,10,33,1,Medium,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1c6a0c47-a34b-4d8e-b2f1-c053327d2aff,71,24.95,3,222,0,High,Low Data Allowance,Extra Data Package,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
d678f8ba-1f71-4e7e-a35f-6ceac9b67a18,79,46.65,8,230,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
4d619911-faf2-4dae-9456-2d8e0bc61e5a,57,23.91,6,258,2,Low,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
b7bf8404-c3be-49d9-baf3-ab7b954aa6cf,19,55.45,2,296,2,High,Better Offers Elsewhere,iPhone Discount or Free Device,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
397ac090-6549-457b-afa0-0c7bddce4bf6,77,78.56,10,114,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
63b697a5-20fc-4efd-bd4f-a6e3ae4dc584,45,56.01,9,123,3,Low,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
f4c37175-9183-45d2-97e2-e4c9ccb50444,78,92.95,9,243,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
c0595f35-2568-437b-a2c9-ff0241139527,24,32.39,9,286,0,Low,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2313b494-85e4-4116-8f28-3a987d3d9f3b,79,91.55,6,247,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0f8cfc5a-9361-4975-820f-ba477ad28457,45,38.8,4,259,0,High,No Longer Needed,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
09eb5ea1-4779-478a-baa6-bf8cf4184668,62,46.64,1,276,0,High,Poor Service,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
31b117cc-d1b9-49f1-b1eb-a55f204ca6d2,59,72.07,8,272,4,Medium,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
a040511f-4940-4a1d-9d79-cfbb94cd29d4,20,93.25,7,247,6,Low,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
fa4b1086-fdbe-4784-a1ca-defb1d26ba0d,43,36.2,4,66,0,High,Low Data Allowance,Upgrade to Better Plan,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2492b072-80b1-426d-9b71-0d85902374de,58,29.53,5,110,2,Medium,,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
34085e03-d9e7-4223-9c5e-6cd553e36107,65,43.3,7,68,4,Low,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
d9a7866b-c33e-4a67-ac71-b019ae3e7bd7,71,43.68,7,261,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
08726d51-cf86-4191-885a-7f7e2f787a80,22,19.65,7,284,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
86537167-6b84-46c5-b70d-651737246b88,47,42.34,6,34,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
5f71d924-fb9f-4166-87fd-8289db9a33e9,20,78.25,6,149,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
7f635d61-0bbc-4276-a023-b2bb286919f7,24,23.92,2,249,2,High,Moving to Another Provider,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
322b4bf6-12f9-4095-a20b-64781b687573,74,18.16,2,73,1,Low,,,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0ddb3d0a-c31f-4178-86dd-65e31782048f,36,33.6,8,28,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
fb5e8faa-e204-4aff-84ee-342e4683f7b5,23,22.37,4,277,0,Medium,,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
e21c390b-63fc-4180-95b3-972e141d0120,46,21.95,10,262,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8a1e00de-2133-4d72-874f-4c431d2c580f,20,72.84,1,299,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2945ce15-6d88-4045-ab6b-ced7ca6b9cf2,19,49.15,9,297,4,Low,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
6ba03d52-6978-4867-8e24-f6f441e66331,27,44.23,1,177,0,High,High Price,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0909779d-5633-4123-bd0a-e8147d6ab1fe,21,48.01,5,90,0,Low,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
f46ddc26-ec7a-433f-b6cf-3070b3aeb878,76,70.51,4,170,4,Medium,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
95d39918-6f6e-4ab8-8ed2-99e975be1a29,53,59.33,9,67,2,Medium,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1f1826d2-aba9-4a82-bddf-5e14d15508f5,63,17.73,9,36,1,High,High Price,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
294b3d70-7912-4354-b7c0-d1c9a45f1777,20,97.37,3,233,6,Medium,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
f299f9f0-8acf-4e81-a0cc-1a269ce39637,58,25.34,10,199,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
9bc18478-0494-4dd8-97d3-c1297507aa26,58,27.17,4,80,0,Low,,,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
ce81bb7f-f35a-46be-bccb-46f5b0119ada,57,95.95,3,251,6,Medium,,,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
b9e18f4b-9db8-47ee-92ae-07e7c9d37cb9,32,56.22,5,283,3,High,High Price,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
c263f83d-bf2b-4f93-b6a8-d5aa5062c2fb,21,55.87,1,110,3,High,High Price,,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
e4fbeada-92fc-4df1-bbd6-a2fcab73e850,44,54.96,8,224,3,Low,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
5c567ce9-eebe-4fcf-99a8-032679a2ab1c,57,18.61,7,172,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
63643d17-9b3d-471b-b972-af7812e30258,28,98.28,6,101,6,Medium,,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
58c2e89f-a457-4e7d-934e-5d1e334cf4f4,41,25.35,3,282,0,Medium,,,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
6a36749c-3ba7-433e-8f9c-9dbd62c3141a,60,28.91,5,57,2,High,Better Offers Elsewhere,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
6b7b0e72-a59c-49bd-b35e-b542f2572cd7,69,27.97,1,83,2,Medium,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
9a2d0630-a044-4747-9b57-4b1c5995024f,32,19.11,6,79,1,Low,,,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
e80812df-a2a9-4ee2-82e7-b504b7f6d507,39,28.66,4,229,0,Medium,,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
236d745e-a8e4-4396-adfa-c0305c69dedd,67,48.87,2,73,4,High,High Price,10% Discount,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
e5a7c0b8-cb6d-4fcf-951f-db5eae54a419,62,23.4,7,293,0,Low,,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
77a06635-bc95-4fc4-8908-0198fb67e800,37,70.15,2,94,4,Low,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
85d8d4a3-32e9-4cae-8593-a9e7db9bbfa3,28,43.65,1,51,0,Low,,,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1af28834-03bc-4cdc-896e-e6b5874d8626,54,35.53,9,254,0,Low,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
